sample,position,xrf_avg,xrf_std,cond,cond_nan,cond_nan_pass,xrf_avg_rel,xrf_avg_rel_pass,condxrf,condxrf_pass
2,78,236930.3916994377,90219.19629015213,0.12764723264902558,0.12764723264902558,False,,False,5.38754153629032e-07,False
2,79,261698.7713568396,96308.74415281595,0.0,,False,,False,,False
2,80,270914.7059476992,115233.43603665744,0.0,,False,,False,,False
2,81,268577.39563198463,118401.58692313149,0.08436579998483826,0.08436579998483826,False,,False,3.141209995961075e-07,False
2,82,227474.50509898012,116272.38717205588,0.0,,False,,False,,False
2,83,171921.1713212912,95982.1821544936,0.0,,False,,False,,False
2,84,142620.36481592566,85267.65298488615,0.0,,False,,False,,False
2,85,192619.25392699227,116041.11587512426,0.0,,False,,False,,False
2,86,211415.4946788419,91675.69347795213,0.05377622613732778,0.05377622613732778,True,211415.4946788419,True,2.5436274772110924e-07,True
2,87,223208.6915950142,75262.05226878378,0.28002002703233325,0.28002002703233325,False,,False,1.2545211614805595e-06,False
2,88,214419.3383545512,68971.74129795436,0.0,,False,,False,,False
2,89,199995.55644426664,51164.7485920708,0.09822754016769683,0.09822754016769683,False,,False,4.911486130696619e-07,False
2,90,198067.05325601535,50101.918313617774,0.0,,False,,False,,False
2,91,208384.98966873286,72933.21935466473,0.0,,False,,False,,False
2,92,179919.57164122726,101560.69123794264,0.0,,False,,False,,False
2,93,204012.53082716785,88501.35881848092,0.0,,False,,False,,False
2,94,212135.35070763613,81272.28208373449,0.0,,False,,False,,False
2,95,217991.95716412266,74403.50757436923,0.0,,False,,False,,False
2,96,218534.07096358493,72234.53275218517,0.0,,False,,False,,False
3,0,150734.29758492738,226462.06842383914,0.0,,False,,False,,False
3,1,240040.8807127463,328117.78195692983,0.0,,False,,False,,False
3,2,270852.4961674332,314051.83989703306,0.0,,False,,False,,False
3,3,268612.944077851,274033.7758437989,0.0,,False,,False,,False
3,4,245613.09960230172,255503.98418823635,0.0,,False,,False,,False
3,5,173511.96427381184,296807.2210844036,0.0,,False,,False,,False
3,6,276229.19860472344,373682.2481483875,0.1104677853055436,0.1104677853055436,True,276229.19860472344,True,3.999134988753308e-07,True
3,7,336403.830345042,333934.9565984222,0.0756722111155235,0.0756722111155235,False,,False,2.2494455856197647e-07,False
3,8,331986.93594614405,286475.56792310096,0.09836192269455456,0.09836192269455456,True,331986.93594614405,True,2.962825100759722e-07,True
3,9,340171.9656068785,238887.92775981684,0.10572606316618743,0.10572606316618743,True,340171.9656068785,True,3.1080181160010787e-07,True
3,10,328129.92956964154,219348.17312146875,0.11051353984261762,0.11051353984261762,True,328129.92956964154,True,3.367981091745015e-07,True
3,11,298971.3168477415,224116.237720504,0.09818774872184093,0.09818774872184093,True,298971.3168477415,True,3.2841862476006507e-07,True
3,12,115328.04550201065,156803.51725170948,0.0,,False,,False,,False
3,13,280415.02810549,404613.89261929726,0.13503880918919803,0.13503880918919803,True,280415.02810549,True,4.815676609828395e-07,True
3,14,377400.07554044743,402009.1963326144,0.10621561648757698,0.10621561648757698,True,377400.07554044743,True,2.814403689121505e-07,True
3,15,277437.8457641804,187564.74053279147,0.10481268401176837,0.10481268401176837,True,277437.8457641804,True,3.7778798246890286e-07,True
3,16,226585.79395232056,74828.94236479171,0.12786962267135715,0.12786962267135715,True,226585.79395232056,True,5.643320370661198e-07,True
3,17,238601.16865515773,73842.6695846104,0.12288173826400399,0.12288173826400399,True,238601.16865515773,True,5.150089538815329e-07,True
3,18,242751.4497100579,66669.06433103843,0.10621175665520964,0.10621175665520964,True,242751.4497100579,True,4.375329448374824e-07,True
3,19,241258.41498366985,72043.4643444798,0.0905813804149468,0.0905813804149468,True,241258.41498366985,True,3.754537657104231e-07,True
3,20,262800.7731786975,155151.50250808767,0.1034170928066468,0.1034170928066468,True,262800.7731786975,True,3.935189822912961e-07,True
3,21,100593.2146903952,15861.723914989176,0.0,,False,,False,,False
